MEM,func,k,AAE,ARE,throughput
300,heavykeeper,1000,3.293,0.95402,233/1000,5.89076,
300,LossyCounting,1000,91.908,91.908,2/1000,0.230845,
300,mvsketch,1000,3.038,0.199922,271/1000,2.979,
300,spacesaving,1000,174.413,173.964,5/1000,6.13157,
300,cmsketch,1000,64.272,56.6684,148/1000,3.06269,
300,hyperuss,1000,5.494,5.32999,242/1000,2.25622,
300,wavingsketch,1000,21.485,20.9185,79/1000,5.35603,
300,dasketch,1000,6.434,6.18317,222/1000,3.10442,
300,heavykeeper,1000,3.348,0.966317,230/1000,4.14762,
300,LossyCounting,1000,91.908,91.908,2/1000,0.224709,
300,mvsketch,1000,3.09,0.197952,265/1000,3.191,
300,spacesaving,1000,174.525,174.081,5/1000,7.43261,
300,cmsketch,1000,64.488,57.5649,135/1000,3.88185,
300,hyperuss,1000,5.542,5.37122,235/1000,3.16028,
300,wavingsketch,1000,23.112,22.759,62/1000,5.40491,
300,dasketch,1000,6.396,6.14187,224/1000,3.28278,
300,heavykeeper,1000,3.392,0.947559,242/1000,4.99158,
300,LossyCounting,1000,91.908,91.908,1/1000,0.218415,
300,mvsketch,1000,3.124,0.201799,273/1000,2.8644,
300,spacesaving,1000,174.432,173.835,5/1000,6.13242,
300,cmsketch,1000,64.512,57.9502,129/1000,3.83391,
300,hyperuss,1000,5.489,5.35429,238/1000,3.46906,
300,wavingsketch,1000,25.629,25.1584,71/1000,4.5001,
300,dasketch,1000,6.364,6.12613,222/1000,3.10088,
300,heavykeeper,1000,3.456,0.964627,244/1000,5.90287,
300,LossyCounting,1000,91.908,91.908,1/1000,0.231958,
300,mvsketch,1000,3.146,0.202863,280/1000,1.78869,
300,spacesaving,1000,174.483,173.646,7/1000,6.45998,
300,cmsketch,1000,64.591,56.4665,157/1000,3.40478,
300,hyperuss,1000,5.487,5.31666,243/1000,3.4167,
300,wavingsketch,1000,23.818,23.3019,81/1000,5.18317,
300,dasketch,1000,6.429,6.18705,217/1000,1.6492,
300,heavykeeper,1000,3.432,0.949019,244/1000,2.22977,
300,LossyCounting,1000,91.908,91.908,2/1000,0.22875,
300,mvsketch,1000,3.252,0.205751,280/1000,3.24011,
300,spacesaving,1000,174.566,173.949,6/1000,7.55419,
300,cmsketch,1000,64.587,57.6279,135/1000,3.91738,
300,hyperuss,1000,5.414,5.21057,259/1000,3.36692,
300,wavingsketch,1000,23.636,23.0867,72/1000,5.18799,
300,dasketch,1000,6.353,6.07544,234/1000,3.17379,
300,heavykeeper,1000,3.371,0.955129,249/1000,5.77471,
